Format Version,1.23,Take Name,spm,Take Notes,,Capture Frame Rate,60.000000,Export Frame Rate,60.000000,Capture Start Time,2023-05-31 02.37.19.681 PM,Capture Start Frame,12481938,Total Frames in Take,1440,Total Exported Frames,1440,Rotation Type,XYZ,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,spm,spm,spm,spm,spm,spm,cf,cf,cf,cf,cf,cf
,ID,"FACDF9AEFF8D11EDF196A13ACAB86583","FACDF9AEFF8D11EDF196A13ACAB86583","FACDF9AEFF8D11EDF196A13ACAB86583","FACDF9AEFF8D11EDF196A13ACAB86583","FACDF9AEFF8D11EDF196A13ACAB86583","FACDF9AEFF8D11EDF196A13ACAB86583","F54F36D2FF8F11EDF196A13ACAB86583","F54F36D2FF8F11EDF196A13ACAB86583","F54F36D2FF8F11EDF196A13ACAB86583","F54F36D2FF8F11EDF196A13ACAB86583","F54F36D2FF8F11EDF196A13ACAB86583","F54F36D2FF8F11EDF196A13ACAB86583"
,,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
61,1.016667,0.499558,3.262486,-0.109882,0.959000,1.341560,0.509241,-5.920805,-8.899437,175.857574,1.072273,0.071849,2.150817
62,1.033333,1.429120,-0.757062,179.870071,0.958994,1.341559,0.509225,-5.920808,-8.899435,175.857574,1.072254,0.071821,2.150829
63,1.050000,1.482800,-0.765321,179.858810,0.958979,1.341538,0.509188,-5.920810,-8.899427,175.857590,1.072272,0.071841,2.150836
64,1.066667,1.436844,-0.763358,179.864609,0.958984,1.341534,0.509188,-5.920805,-8.899425,175.857590,1.072270,0.071860,2.150824
65,1.083333,0.553963,3.273695,-0.024288,0.958928,1.341168,0.509139,-5.920806,-8.899422,175.857605,1.072260,0.071847,2.150830
66,1.100000,0.547716,3.277140,-0.030437,0.958943,1.341190,0.509198,-5.920808,-8.899416,175.857620,1.072271,0.071841,2.150831
67,1.116667,0.576487,3.305524,-0.035061,0.958944,1.341193,0.509226,-5.920810,-8.899413,175.857620,1.072276,0.071857,2.150825
68,1.133333,0.550409,3.267990,-0.116751,0.958994,1.341566,0.509234,-5.920812,-8.899411,175.857620,1.072253,0.071825,2.150833
69,1.150000,1.484211,-0.764022,179.855743,0.958996,1.341559,0.509242,-5.920814,-8.899407,175.857635,1.072257,0.071837,2.150826
70,1.166667,-178.613922,-3.231054,179.975357,0.958949,1.341553,0.509155,-5.920816,-8.899405,175.857651,1.072276,0.071853,2.150831
71,1.183333,1.489279,-0.771698,179.864502,0.959000,1.341547,0.509195,-5.920818,-8.899383,175.857697,1.072256,0.071834,2.150835
72,1.200000,1.469036,-0.765036,179.861908,0.959004,1.341566,0.509258,-5.920818,-8.899377,175.857712,1.072266,0.071826,2.150827
73,1.216667,1.447870,-0.772219,179.862122,0.959002,1.341563,0.509255,-5.920818,-8.899376,175.857712,1.072269,0.071852,2.150829
74,1.233333,0.540767,3.258656,-0.012910,0.958941,1.341191,0.509199,-5.920820,-8.899370,175.857712,1.072258,0.071832,2.150829
75,1.250000,0.533883,3.252082,-0.013485,0.958956,1.341192,0.509222,-5.920877,-8.899422,175.857590,1.072254,0.071783,2.150861
76,1.266667,0.554567,3.284577,-0.027125,0.958944,1.341193,0.509218,-5.920880,-8.899416,175.857590,1.072261,0.071831,2.150830
77,1.283333,0.528259,3.290259,-0.118235,0.958999,1.341572,0.509254,-5.920878,-8.899416,175.857605,1.072267,0.071847,2.150833
78,1.300000,0.535740,3.251534,-0.016001,0.958938,1.341189,0.509215,-5.920881,-8.899412,175.857605,1.072268,0.071844,2.150830
79,1.316667,0.553663,3.282516,-0.026509,0.958944,1.341186,0.509234,-5.920883,-8.899408,175.857605,1.072278,0.071854,2.150827
80,1.333333,0.543489,3.287067,-0.116438,0.958993,1.341550,0.509188,-5.920886,-8.899405,175.857620,1.072253,0.071824,2.150832
81,1.350000,1.464516,-0.739802,179.855042,0.959003,1.341571,0.509255,-5.920885,-8.899405,175.857635,1.072266,0.071841,2.150834
82,1.366667,0.550689,3.275208,-0.024113,0.958942,1.341189,0.509204,-5.920887,-8.899401,175.857635,1.072265,0.071842,2.150832
83,1.383333,0.517635,3.253080,-0.105752,0.958990,1.341543,0.509198,-5.920889,-8.899395,175.857651,1.072258,0.071806,2.150841
84,1.400000,0.567707,3.274582,-0.024993,0.958944,1.341182,0.509200,-5.920891,-8.899393,175.857651,1.072259,0.071837,2.150828
85,1.416667,0.580401,3.313446,-0.037293,0.958948,1.341190,0.509238,-5.920891,-8.899392,175.857666,1.072261,0.071830,2.150833
86,1.433333,0.517698,3.268915,-0.110856,0.959020,1.341574,0.509277,-5.920892,-8.899385,175.857681,1.072251,0.071817,2.150840
87,1.450000,1.462714,-0.770142,179.867966,0.958995,1.341555,0.509231,-5.920893,-8.899383,175.857681,1.072278,0.071849,2.150820
88,1.466667,1.461327,-0.766206,179.862900,0.958998,1.341557,0.509227,-5.920895,-8.899380,175.857681,1.072270,0.071839,2.150826
89,1.483333,1.482081,-0.718529,179.849518,0.959016,1.341574,0.509261,-5.920904,-8.899284,175.857925,1.072248,0.071768,2.150869
90,1.500000,1.454676,-0.805415,179.876724,0.958983,1.341548,0.509208,-5.920906,-8.899280,175.857925,1.072268,0.071842,2.150832
91,1.516667,1.345154,-0.872687,179.903320,0.958923,1.341496,0.509060,-5.920906,-8.899279,175.857941,1.072271,0.071848,2.150827
92,1.533333,0.492122,3.260734,-0.112070,0.959020,1.341591,0.509287,-5.920907,-8.899275,175.857941,1.072252,0.071827,2.150837
93,1.550000,1.476475,-0.754664,179.857040,0.959001,1.341547,0.509210,-5.920906,-8.899274,175.857941,1.072268,0.071848,2.150823
