Format Version,1.23,Take Name,Take 2023-06-14 02.01.19 PM,Take Notes,,Capture Frame Rate,60.000000,Export Frame Rate,60.000000,Capture Start Time,2023-06-14 02.01.19.893 PM,Capture Start Frame,5497934,Total Frames in Take,1916,Total Exported Frames,1916,Rotation Type,XYZ,Length Units,Centimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,spm,spm,spm,spm,spm,spm,cf,cf,cf,cf,cf,cf
,ID,"A6D69C80A9C11EEF196A13ACAB86A83","A6D69C80A9C11EEF196A13ACAB86A83","A6D69C80A9C11EEF196A13ACAB86A83","A6D69C80A9C11EEF196A13ACAB86A83","A6D69C80A9C11EEF196A13ACAB86A83","A6D69C80A9C11EEF196A13ACAB86A83","810716560AA711EEF196A13ACAB86A83","810716560AA711EEF196A13ACAB86A83","810716560AA711EEF196A13ACAB86A83","810716560AA711EEF196A13ACAB86A83","810716560AA711EEF196A13ACAB86A83","810716560AA711EEF196A13ACAB86A83"
,,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
489,8.150000,-0.287468,42.807171,-0.113178,141.088837,47.188889,105.847427,178.816147,72.166107,179.667633,168.626160,59.035484,237.251190
490,8.166667,-0.284780,42.806244,-0.114698,141.088516,47.189518,105.848648,178.816193,72.166389,179.667633,168.597946,58.997299,237.071304
491,8.183333,-0.279680,42.808704,-0.120169,141.088516,47.187859,105.847015,178.816147,72.166687,179.667694,168.563431,58.965015,236.890747
492,8.200000,-0.284825,42.808224,-0.117337,141.088394,47.189636,105.848206,178.816147,72.166969,179.667694,168.538879,58.926868,236.711029
493,8.216667,-0.293110,42.803978,-0.113010,141.088943,47.188686,105.848373,178.816071,72.167244,179.667755,168.488098,58.894394,236.532425
494,8.233333,-0.289029,42.800220,-0.112747,141.089493,47.188251,105.847908,178.816132,72.167534,179.667725,168.471161,58.843811,236.359665
495,8.250000,-0.292950,42.805527,-0.114261,141.088318,47.188972,105.847527,178.816116,72.167816,179.667725,168.433228,58.799183,236.180695
496,8.266667,-0.286047,42.812977,-0.121497,141.088943,47.187950,105.847801,178.816193,72.168068,179.667633,168.402130,58.745106,236.011200
497,8.283333,-0.284022,42.803619,-0.114280,141.089661,47.188782,105.848022,178.816193,72.168350,179.667618,168.364044,58.698074,235.830475
498,8.300000,-0.290436,42.805122,-0.115293,141.088058,47.190411,105.847862,178.816269,72.168625,179.667557,168.334381,58.647816,235.652115
499,8.316667,-0.283884,42.804066,-0.110168,141.088379,47.188412,105.847740,178.816254,72.168915,179.667587,168.307846,58.590340,235.470657
500,8.333333,-0.281280,42.810467,-0.118221,141.089630,47.186863,105.848610,178.816238,72.169197,179.667603,168.269882,58.530910,235.298737
501,8.350000,-0.292176,42.805031,-0.116161,141.088593,47.189556,105.848190,178.816315,72.169548,179.667557,168.239410,58.470337,235.106659
502,8.366667,-0.283867,42.806751,-0.112029,141.089371,47.188248,105.847786,178.816254,72.169838,179.667664,168.200684,58.420723,234.953354
503,8.383333,-0.285742,42.807556,-0.112540,141.088928,47.187595,105.847801,178.816345,72.170181,179.667603,168.170135,58.367134,234.754898
504,8.400000,-0.286919,42.810303,-0.117052,141.088242,47.190056,105.849091,178.816299,72.170509,179.667679,168.134964,58.325489,234.590332
505,8.416667,-0.284780,42.804764,-0.113696,141.089325,47.189354,105.849136,178.816284,72.170807,179.667709,168.107071,58.287006,234.411484
506,8.433333,-0.278686,42.804760,-0.117270,141.089767,47.187782,105.848465,178.816238,72.171112,179.667740,168.067001,58.247101,234.226563
507,8.450000,-0.287570,42.810143,-0.114025,141.087967,47.190170,105.848610,178.816315,72.171471,179.667648,168.031326,58.203186,234.036850
508,8.466667,-0.283156,42.806473,-0.114717,141.088959,47.188023,105.848312,178.816391,72.171829,179.667557,167.997559,58.151138,233.860855
509,8.483333,-0.286491,42.804478,-0.112645,141.088974,47.189987,105.849861,178.816513,72.172127,179.667419,167.959412,58.125450,233.697754
510,8.500000,-0.287123,42.806068,-0.117838,141.088623,47.189312,105.848076,178.816574,72.172440,179.667343,167.918488,58.086731,233.514145
511,8.516667,-0.286022,42.805218,-0.115657,141.088837,47.188568,105.848457,178.816727,72.172737,179.667191,167.884903,58.049850,233.331711
512,8.533333,-0.287605,42.804466,-0.113715,141.089218,47.188568,105.848984,178.816818,72.173058,179.667099,167.844055,58.010883,233.148544
513,8.550000,-0.288198,42.806927,-0.112971,141.088440,47.190468,105.848923,178.816895,72.173355,179.667023,167.807373,57.970440,232.962723
514,8.566667,-0.284689,42.808376,-0.117339,141.088425,47.189568,105.849243,178.816910,72.173683,179.667023,167.761185,57.936157,232.783264
515,8.583333,-0.284224,42.803463,-0.114110,141.088837,47.187813,105.848778,178.816940,72.173996,179.667007,167.716797,57.889812,232.558304
516,8.600000,-0.287240,42.808098,-0.110041,141.087830,47.191364,105.849373,178.816971,72.174294,179.666977,167.671661,57.877518,232.398102
517,8.616667,-0.294877,42.801838,-0.110476,141.088516,47.188435,105.849182,178.817093,72.174652,179.666855,167.622314,57.838959,232.188599
518,8.633333,-0.284442,42.809338,-0.117071,141.089050,47.189816,105.849251,178.817108,72.174965,179.666824,167.583008,57.814617,232.010696
519,8.650000,-0.291128,42.805656,-0.112648,141.088409,47.191235,105.849167,178.817154,72.175278,179.666779,167.524612,57.792370,231.810516
520,8.666667,-0.293825,42.804283,-0.108294,141.088745,47.189133,105.849113,178.817276,72.175583,179.666641,167.471100,57.759666,231.616287
521,8.683333,-0.275515,42.805771,-0.120392,141.088638,47.188221,105.847313,178.817413,72.175880,179.666473,167.420120,57.726563,231.416504
522,8.700000,-0.281786,42.805984,-0.115815,141.087997,47.189938,105.847824,178.817612,72.176186,179.666275,167.359451,57.697029,231.215744
523,8.716667,-0.290103,42.795959,-0.111450,141.088318,47.188862,105.848190,178.817734,72.176498,179.666153,167.305298,57.663368,231.016022
524,8.733333,-0.283112,42.807590,-0.117503,141.089447,47.187180,105.847481,178.817810,72.176819,179.666077,167.242386,57.627739,230.816833
525,8.750000,-0.280300,42.812325,-0.123330,141.087723,47.190006,105.847656,178.817886,72.177155,179.666031,167.179092,57.592739,230.620529
526,8.766667,-0.275006,42.813042,-0.123325,141.088165,47.189499,105.848396,178.817947,72.177475,179.665985,167.115753,57.539284,230.396439
527,8.783333,-0.286460,42.803371,-0.110293,141.089462,47.188789,105.848503,178.817947,72.177803,179.666031,167.049713,57.519825,230.233505
528,8.800000,-0.289225,42.810333,-0.117743,141.088120,47.190987,105.848465,178.920197,72.479652,179.579208,166.988297,57.482224,230.010178
529,8.816667,-0.286330,42.805756,-0.119733,141.088791,47.189354,105.849251,178.920242,72.479958,179.579193,166.917999,57.451172,229.830597
530,8.833333,-0.293187,42.804947,-0.108682,141.089066,47.187809,105.848694,178.929672,72.513817,179.570343,166.846878,57.418083,229.611923
531,8.850000,-0.286569,42.812447,-0.119823,141.087891,47.190510,105.848755,178.929749,72.514114,179.570282,166.777725,57.385754,229.427521
532,8.866667,-0.292095,42.806919,-0.113680,141.089111,47.188484,105.848122,178.929794,72.514412,179.570221,166.702362,57.350380,229.228546
533,8.883333,-0.288976,42.805218,-0.112586,141.089447,47.188915,105.848145,178.929916,72.514717,179.570084,166.635071,57.299328,229.034210
534,8.900000,-0.291297,42.809509,-0.114831,141.088409,47.188908,105.847656,178.929977,72.515038,179.570007,166.555038,57.254547,228.832214
535,8.916667,-0.284902,42.809231,-0.118181,141.088806,47.187790,105.847466,178.930115,72.515343,179.569885,166.480392,57.205761,228.636719
536,8.933333,-0.286464,42.806629,-0.116677,141.089127,47.188442,105.847427,178.930191,72.515678,179.569794,166.407379,57.145630,228.441971
537,8.950000,-0.285263,42.809666,-0.113585,141.087784,47.190865,105.848328,178.930191,72.515633,179.569809,166.323120,57.074650,228.231522
538,8.966667,-0.285033,42.799873,-0.117313,141.089066,47.188347,105.847572,178.930161,72.515991,179.569885,166.252869,57.026760,228.059097
539,8.983333,-0.290764,42.803360,-0.112359,141.089462,47.187874,105.847122,178.930161,72.516365,179.569931,166.176041,56.957783,227.871124
540,9.000000,-0.282876,42.806229,-0.114750,141.087479,47.189770,105.847214,179.025101,73.352882,179.609970,166.094864,56.881886,227.673965
541,9.016667,-0.290530,42.805099,-0.114707,141.088196,47.189568,105.849030,179.025024,73.353157,179.610092,166.015625,56.825329,227.505783
542,9.033333,-0.285957,42.805527,-0.114428,141.089218,47.190132,105.848801,179.024963,73.353447,179.610214,165.938446,56.763374,227.315704
543,9.050000,-0.290288,42.803753,-0.110131,141.088226,47.189938,105.847801,179.024948,73.353729,179.610245,165.865234,56.700726,227.134613
544,9.066667,-0.285522,42.804722,-0.118201,141.088593,47.189671,105.847099,179.024948,73.353691,179.610245,165.775925,56.631863,226.933640
545,9.083333,-0.281949,42.802399,-0.113024,141.089111,47.187935,105.847427,179.024902,73.354012,179.610275,165.706268,56.570065,226.773529
546,9.100000,-0.280476,42.812241,-0.119330,141.087997,47.189445,105.847313,179.024994,73.354317,179.610168,165.621674,56.509636,226.593964
547,9.116667,-0.288228,42.799503,-0.109964,141.089203,47.188351,105.848167,179.025116,73.354637,179.610031,165.547226,56.433456,226.422974
548,9.133333,-0.282367,42.806595,-0.118968,141.089172,47.188534,105.848434,179.184296,73.654442,179.436523,165.458267,56.365025,226.227661
549,9.150000,-0.289819,42.813782,-0.116282,141.087555,47.191433,105.849838,179.184387,73.654739,179.436417,165.387009,56.299736,226.066711
550,9.166667,-0.281539,42.807961,-0.121648,141.088577,47.189053,105.849060,179.184372,73.654686,179.436432,165.297302,56.223900,225.875732
551,9.183333,-0.289822,42.811638,-0.119619,141.088684,47.189499,105.849747,179.184372,73.655037,179.436432,165.223465,56.163013,225.715927
552,9.200000,-0.284029,42.812195,-0.112767,141.088348,47.191227,105.848602,179.184311,73.655327,179.436539,165.135788,56.076359,225.509125
553,9.216667,-0.289450,42.804279,-0.112754,141.088867,47.188824,105.848602,179.224976,74.502533,179.472260,165.056152,56.019150,225.352005
554,9.233333,-0.280401,42.807663,-0.119812,141.087860,47.189377,105.848717,179.224960,74.502800,179.472290,164.972488,55.970787,225.190659
555,9.250000,-0.289671,42.813000,-0.118682,141.088730,47.190422,105.848816,179.224991,74.503143,179.472305,164.888916,55.905334,224.996399
556,9.266667,-0.286167,42.807102,-0.109345,141.087646,47.187641,105.847481,179.224854,74.503448,179.472443,164.802734,55.857883,224.834152
557,9.283333,-0.281546,42.808479,-0.117242,141.088531,47.187668,105.846619,179.224747,74.503754,179.472519,164.721512,55.800808,224.655731
558,9.300000,-0.289139,42.813934,-0.119137,141.088409,47.188854,105.848358,179.224747,74.504128,179.472519,164.630066,55.754066,224.454956
559,9.316667,-0.281469,42.802799,-0.114223,141.088745,47.189159,105.848541,179.224701,74.504433,179.472534,164.550461,55.707245,224.288849
560,9.333333,-0.279899,42.809227,-0.121701,141.089050,47.188812,105.848503,179.235565,74.607475,179.453842,164.458038,55.656624,224.091476
561,9.350000,-0.287069,42.805252,-0.114899,141.087967,47.189930,105.848404,179.235580,74.607773,179.453781,164.370865,55.608852,223.933487
562,9.366667,-0.287106,42.801666,-0.114518,141.088425,47.188519,105.848572,179.235611,74.608093,179.453751,164.289795,55.568169,223.743942
563,9.383333,-0.280084,42.811836,-0.119530,141.088348,47.187828,105.847206,179.235596,74.608444,179.453751,164.200790,55.512707,223.564331
564,9.400000,-0.291230,42.804626,-0.110896,141.087738,47.190147,105.848244,179.235565,74.608810,179.453796,164.123398,55.467205,223.382278
565,9.416667,-0.277272,42.810795,-0.124405,141.088028,47.188618,105.847458,179.235413,74.609161,179.453979,164.031265,55.418568,223.203400
566,9.433333,-0.274905,42.809746,-0.121376,141.088516,47.187485,105.847382,179.235291,74.609535,179.454132,163.946671,55.362244,223.029755
567,9.450000,-0.286657,42.808739,-0.121157,141.088364,47.190208,105.848183,179.235352,74.609489,179.454056,163.863068,55.305161,222.816177
568,9.466667,-0.290216,42.804451,-0.112913,141.088943,47.188114,105.847694,179.196945,74.712547,179.504761,163.780945,55.281429,222.674210
569,9.483333,-0.284029,42.807240,-0.114451,141.089081,47.188805,105.848656,179.023193,75.010849,179.715836,163.700516,55.248322,222.494583
570,9.500000,-0.289209,42.806961,-0.114800,141.087738,47.191887,105.849098,179.023056,75.011200,179.716003,163.625580,55.210125,222.324081
571,9.516667,-0.283283,42.800705,-0.111794,141.088684,47.188957,105.848518,178.973206,75.907707,179.847351,163.544128,55.162132,222.119980
572,9.533333,-0.282906,42.802719,-0.112454,141.089066,47.187988,105.847809,178.973022,75.907913,179.847549,163.454300,55.144753,221.941406
573,9.550000,-0.284347,42.807175,-0.114815,141.088455,47.189682,105.848335,178.972992,75.908188,179.847549,163.380829,55.126083,221.803314
574,9.566667,-0.284767,42.805443,-0.114895,141.088455,47.187943,105.847725,178.973038,75.908478,179.847458,163.295166,55.082409,221.593719
575,9.583333,-0.280251,42.807693,-0.113808,141.089005,47.188759,105.848228,178.973099,75.908768,179.847351,163.217072,55.057613,221.462555
576,9.600000,-0.284106,42.807076,-0.109068,141.088547,47.189365,105.847023,178.973129,75.909073,179.847305,163.142548,55.028637,221.288849
577,9.616667,-0.284170,42.802505,-0.113209,141.088593,47.188850,105.847740,178.973236,75.909378,179.847214,163.058029,54.980858,221.104507
578,9.633333,-0.282780,42.808414,-0.117373,141.088959,47.188061,105.848289,178.973221,75.909714,179.847198,162.981339,54.940552,220.955521
579,9.650000,-0.289249,42.808334,-0.110832,141.087402,47.190338,105.848785,178.973267,75.909668,179.847168,162.899918,54.883450,220.755554
580,9.666667,-0.286685,42.802296,-0.110751,141.088058,47.189514,105.848946,178.973236,75.910034,179.847214,162.830170,54.851044,220.628220
581,9.683333,-0.280846,42.806000,-0.118556,141.088409,47.190350,105.848679,178.973175,75.910400,179.847321,162.743698,54.819489,220.454269
582,9.700000,-0.294967,42.806038,-0.114497,141.088104,47.189827,105.848083,179.019897,76.753746,179.887909,162.655670,54.759960,220.271591
583,9.716667,-0.285127,42.805668,-0.116273,141.088730,47.188873,105.849030,179.019806,76.754036,179.888031,162.576401,54.730080,220.122269
584,9.733333,-0.285178,42.804886,-0.111576,141.088837,47.188019,105.848221,179.019699,76.754333,179.888168,162.498276,54.693825,219.947510
585,9.750000,-0.284414,42.809689,-0.117030,141.088409,47.189274,105.847992,179.019684,76.754631,179.888168,162.404831,54.648232,219.781418
586,9.766667,-0.286732,42.807419,-0.115299,141.088913,47.187794,105.847672,179.019699,76.755005,179.888107,162.325714,54.596317,219.593597
587,9.783333,-0.291889,42.800770,-0.108527,141.087708,47.189159,105.848572,179.019745,76.755325,179.888016,162.237442,54.559063,219.441940
588,9.800000,-0.291699,42.809456,-0.110146,141.087921,47.190407,105.848503,179.019958,76.755653,179.887787,162.153961,54.498245,219.258194
589,9.816667,-0.282544,42.805542,-0.116401,141.088577,47.187634,105.848396,179.019928,76.755600,179.887817,162.078888,54.445232,219.091721
590,9.833333,-0.279114,42.804737,-0.112574,141.088242,47.187923,105.848244,179.020096,76.755959,179.887619,161.983353,54.402275,218.936951
591,9.850000,-0.288023,42.805019,-0.114796,141.088028,47.190285,105.848778,179.020157,76.756348,179.887543,161.901886,54.336948,218.769547
592,9.866667,-0.285037,42.806408,-0.114710,141.088531,47.189144,105.849266,179.362350,77.632278,179.554947,161.805298,54.278557,218.584396
593,9.883333,-0.291252,42.804585,-0.111873,141.088394,47.189640,105.847946,179.362335,77.632225,179.554962,161.717697,54.196430,218.390472
594,9.900000,-0.285446,42.808445,-0.116691,141.087631,47.189308,105.848457,179.362076,77.632492,179.555252,161.626297,54.166077,218.252914
595,9.916667,-0.289808,42.806000,-0.108990,141.088181,47.188004,105.848160,179.361969,77.632820,179.555405,161.553986,54.120739,218.103973
596,9.933333,-0.287933,42.801552,-0.109666,141.088516,47.188122,105.848099,179.361755,77.633102,179.555664,161.445709,54.060863,217.898392
597,9.950000,-0.286580,42.804466,-0.110473,141.087769,47.191856,105.848549,179.361710,77.633446,179.555710,161.362503,54.038002,217.766754
598,9.966667,-0.289943,42.805740,-0.111853,141.088974,47.188248,105.848564,179.361679,77.633392,179.555740,161.257370,53.984344,217.557144
599,9.983333,-0.280827,42.806747,-0.115462,141.089264,47.188324,105.848587,179.357620,77.737190,179.551758,161.173645,53.957249,217.421753
600,10.000000,-0.282090,42.812641,-0.119727,141.087967,47.190166,105.848251,179.357773,77.737556,179.551559,161.074661,53.913433,217.247131
601,10.016667,-0.279365,42.806854,-0.116250,141.087769,47.189701,105.849289,179.401840,77.841797,179.504211,160.975937,53.851730,217.067215
602,10.033333,-0.286018,42.806282,-0.110659,141.088287,47.189625,105.848381,179.668945,78.160934,179.207901,160.878647,53.799812,216.897003
603,10.050000,-0.284438,42.806385,-0.113054,141.087845,47.190285,105.848755,179.669006,78.161293,179.207794,160.782028,53.744423,216.727280
604,10.066667,-0.292104,42.806404,-0.115014,141.087631,47.190224,105.849121,179.669006,78.161621,179.207794,160.683624,53.684086,216.557938
605,10.083333,-0.283069,42.806828,-0.117668,141.088074,47.189323,105.848358,179.645020,78.481682,179.262680,160.585449,53.614826,216.396957
606,10.100000,-0.288685,42.807499,-0.109324,141.087753,47.189816,105.848885,179.644867,78.481972,179.262833,160.481995,53.549076,216.209579
607,10.116667,-0.282566,42.806965,-0.113847,141.088348,47.188961,105.848000,179.444885,79.386230,179.510910,160.385513,53.506191,216.061234
608,10.133333,-0.293057,42.802414,-0.109946,141.088943,47.189087,105.848335,179.444809,79.386513,179.511032,160.290009,53.448273,215.913574
609,10.150000,-0.294500,42.803062,-0.110557,141.088028,47.189110,105.847977,179.444611,79.386818,179.511246,160.193771,53.407936,215.744446
610,10.166667,-0.285030,42.803406,-0.116570,141.089111,47.188263,105.848503,179.444626,79.386749,179.511246,160.078751,53.325317,215.529495
611,10.183333,-0.291497,42.800972,-0.115297,141.088959,47.188457,105.848297,179.444504,79.387085,179.511368,159.990021,53.305374,215.411957
612,10.200000,-0.291344,42.809750,-0.109826,141.086929,47.189487,105.848053,179.444550,79.387428,179.511337,159.873138,53.266674,215.222855
613,10.216667,-0.277260,42.805695,-0.116751,141.087921,47.188908,105.848526,179.601730,79.713493,179.328171,159.777390,53.214901,215.063950
614,10.233333,-0.281575,42.803654,-0.113534,141.089233,47.187130,105.848732,179.601822,79.713829,179.328079,159.661972,53.174900,214.898972
615,10.250000,-0.285424,42.806747,-0.117100,141.087555,47.190243,105.848206,179.601730,79.713661,179.328140,159.563507,53.140026,214.728729
616,10.266667,-0.282988,42.811832,-0.116335,141.089050,47.186928,105.847168,179.601837,79.714020,179.328003,159.455139,53.110790,214.579865
617,10.283333,-0.287806,42.806179,-0.113820,141.088394,47.187954,105.848083,179.601913,79.714424,179.327911,159.368423,53.053135,214.424774
618,10.300000,-0.284938,42.812260,-0.120130,141.088470,47.188057,105.847168,179.569885,80.029793,179.388931,159.245148,53.023499,214.241333
619,10.316667,-0.281383,42.808300,-0.118464,141.089371,47.187786,105.847931,179.537903,80.136086,179.426834,159.157700,52.981960,214.102051
620,10.333333,-0.287342,42.800808,-0.111761,141.088821,47.188015,105.848289,179.537720,80.136467,179.427048,159.045349,52.968441,213.937622
621,10.350000,-0.285725,42.802605,-0.115363,141.087921,47.190201,105.848358,179.453217,81.035515,179.629547,158.930634,52.929817,213.742996
622,10.366667,-0.284503,42.804806,-0.114860,141.088455,47.188068,105.848518,179.452972,81.035805,179.629822,158.836700,52.936394,213.614532
623,10.383333,-0.289047,42.801868,-0.111700,141.088638,47.187977,105.847214,179.452835,81.036133,179.629959,158.720673,52.937168,213.442856
624,10.400000,-0.294325,42.805027,-0.112104,141.088272,47.188492,105.846992,179.521332,81.347168,179.561890,158.609924,52.910973,213.248184
625,10.416667,-0.284582,42.804546,-0.112281,141.088760,47.188038,105.848228,179.521591,81.347542,179.561584,158.494675,52.902847,213.064148
626,10.433333,-0.286588,42.806618,-0.115459,141.087921,47.188187,105.848625,179.521790,81.347862,179.561356,158.395950,52.923279,212.953232
627,10.450000,-0.293064,42.805611,-0.111153,141.088135,47.187630,105.847534,179.522049,81.348213,179.561050,158.301727,52.919121,212.791656
628,10.466667,-0.286612,42.803253,-0.114706,141.087646,47.189915,105.849503,179.522308,81.348572,179.560745,158.185364,52.913464,212.627502
629,10.483333,-0.276302,42.810722,-0.120004,141.087204,47.187565,105.848289,-179.780533,82.231606,178.776276,158.069595,52.898479,212.433792
630,10.500000,-0.290128,42.811501,-0.113154,141.087540,47.190254,105.847847,-179.780548,82.231567,178.776291,157.968719,52.882896,212.297913
631,10.516667,-0.289293,42.800430,-0.108595,141.088348,47.188526,105.848000,-179.780548,82.231926,178.776291,157.864853,52.879532,212.143890
632,10.533333,-0.288188,42.805561,-0.116559,141.087967,47.187817,105.848434,-179.780945,82.232246,178.776764,157.754196,52.878578,211.989044
633,10.550000,-0.283871,42.808216,-0.116359,141.087891,47.188450,105.847847,-179.781311,82.232552,178.777161,157.649277,52.882088,211.849136
634,10.566667,-0.290128,42.804012,-0.115104,141.088394,47.187450,105.848709,-179.781647,82.232903,178.777512,157.537338,52.899639,211.677521
635,10.583333,-0.281029,42.805233,-0.119657,141.088181,47.189323,105.848953,-179.781982,82.233246,178.777847,157.433258,52.893173,211.518402
636,10.600000,-0.287282,42.807564,-0.114196,141.087158,47.190109,105.848824,-179.781982,82.233192,178.777847,157.322678,52.899300,211.336517
637,10.616667,-0.290216,42.802399,-0.114950,141.088043,47.188332,105.848404,-179.781967,82.233536,178.777786,157.203659,52.874332,211.139465
638,10.633333,-0.291966,42.803753,-0.112209,141.087875,47.189198,105.848824,-179.396301,82.566391,178.369308,157.108002,52.884857,210.994812
639,10.650000,-0.288063,42.806252,-0.113988,141.087585,47.190250,105.849075,-179.396255,82.566673,178.369202,156.993408,52.874340,210.841751
640,10.666667,-0.288869,42.801834,-0.111716,141.088242,47.187798,105.848816,-179.396103,82.567047,178.369049,156.901962,52.862625,210.708038
641,10.683333,-0.291581,42.800312,-0.111896,141.088608,47.189075,105.849007,-179.396225,82.567383,178.369156,156.801178,52.842911,210.556442
642,10.700000,-0.292878,42.803806,-0.109751,141.087494,47.189056,105.848907,-179.396500,82.567780,178.369446,156.698227,52.825432,210.426849
643,10.716667,-0.281477,42.808788,-0.121851,141.087524,47.188957,105.848526,-179.523514,82.902641,178.538528,156.574570,52.831085,210.264252
644,10.733333,-0.283594,42.804432,-0.112309,141.088074,47.188232,105.848404,-179.523972,82.903008,178.539017,156.494476,52.785538,210.108109
645,10.750000,-0.297254,42.798286,-0.109994,141.087982,47.189560,105.848526,-179.695114,83.229401,178.725037,156.384033,52.753822,209.933426
646,10.766667,-0.287919,42.802109,-0.109508,141.088196,47.189800,105.849388,-179.695389,83.229752,178.725357,156.281723,52.730667,209.772369
647,10.783333,-0.281374,42.808681,-0.120548,141.087967,47.188721,105.847931,-179.695557,83.230095,178.725494,156.178864,52.717667,209.623077
648,10.800000,-0.287582,42.805134,-0.114073,141.087723,47.189671,105.849030,-179.695450,83.230446,178.725372,156.070358,52.681206,209.444016
649,10.816667,-0.285790,42.802574,-0.116764,141.088181,47.189331,105.848946,-179.642349,83.266701,178.667862,155.968307,52.644356,209.287643
650,10.833333,-0.280647,42.805000,-0.116150,141.088287,47.188801,105.849144,-179.641998,83.267052,178.667465,155.868820,52.604568,209.150772
651,10.850000,-0.293963,42.799324,-0.112820,141.087860,47.190788,105.848518,-178.983749,84.159050,177.911438,155.775146,52.548302,208.981949
652,10.866667,-0.289675,42.800816,-0.111658,141.088562,47.188248,105.848145,-178.983810,84.159317,177.911514,155.667953,52.507168,208.844849
653,10.883333,-0.279478,42.812443,-0.122629,141.089066,47.188095,105.847343,-178.983856,84.159660,177.911575,155.571533,52.440643,208.681656
654,10.900000,-0.291064,42.803616,-0.113497,141.088455,47.189888,105.847801,-178.984467,84.159943,177.912231,155.477585,52.393810,208.549911
655,10.916667,-0.287162,42.803959,-0.109904,141.088608,47.186661,105.847237,-178.984955,84.160240,177.912766,155.378143,52.348621,208.370239
656,10.933333,-0.288892,42.806252,-0.116745,141.088974,47.188366,105.848228,-178.985413,84.160538,177.913254,155.265549,52.333523,208.241516
657,10.950000,-0.279048,42.808125,-0.119672,141.088776,47.188908,105.846664,-178.985657,84.160843,177.913498,155.181091,52.257145,208.066391
658,10.966667,-0.293282,42.802532,-0.111515,141.089279,47.186749,105.847481,-178.985611,84.161156,177.913422,155.071442,52.220028,207.898331
659,10.983333,-0.288741,42.804111,-0.116917,141.088806,47.190739,105.849518,-178.985062,84.161453,177.912827,154.977463,52.169628,207.735947
660,11.000000,-0.287481,42.805000,-0.116455,141.088211,47.189285,105.848564,-178.984772,84.161789,177.912476,154.872131,52.118099,207.579666
661,11.016667,-0.283611,42.804203,-0.112328,141.089935,47.187328,105.848541,-178.984268,84.162125,177.911942,154.776367,52.064262,207.426712
662,11.033333,-0.291446,42.802364,-0.106705,141.088470,47.188335,105.848267,-178.984085,84.162483,177.911743,154.672394,51.998638,207.257767
663,11.050000,-0.285216,42.814003,-0.115983,141.087769,47.189606,105.848335,-178.984024,84.162842,177.911697,154.582428,51.955276,207.120728
664,11.066667,-0.286732,42.803417,-0.113664,141.089096,47.187267,105.847786,-179.102127,84.485153,178.045197,154.488022,51.889317,206.951065
665,11.083333,-0.283233,42.804565,-0.112156,141.088654,47.187157,105.847809,-179.102036,84.485115,178.045105,154.384796,51.849209,206.786926
666,11.100000,-0.294903,42.800747,-0.112486,141.087585,47.189552,105.848679,-179.102570,84.485397,178.045654,154.285126,51.806713,206.622528
667,11.116667,-0.286691,42.803883,-0.118309,141.088684,47.186546,105.847572,-179.102554,84.485756,178.045624,154.181046,51.773029,206.449921
668,11.133333,-0.283691,42.811836,-0.120186,141.089172,47.187893,105.847755,-179.102386,84.486130,178.045410,154.073837,51.736557,206.297638
669,11.150000,-0.291308,42.808380,-0.110781,141.087601,47.189846,105.848488,-179.086578,84.496849,178.028564,153.977219,51.699265,206.131393
670,11.166667,-0.284521,42.806629,-0.115172,141.089523,47.187798,105.847565,-179.075333,84.509079,178.016647,153.873917,51.643158,205.956314
671,11.183333,-0.282752,42.808903,-0.116310,141.088791,47.189693,105.848587,-179.075027,84.509460,178.016342,153.768539,51.587540,205.798218
672,11.200000,-0.292671,42.804878,-0.110947,141.088257,47.188675,105.847374,-179.073746,84.513504,178.015106,153.686600,51.547287,205.657013
673,11.216667,-0.289635,42.805687,-0.115768,141.088791,47.187180,105.847679,-179.073746,84.513893,178.015106,153.577255,51.494694,205.495270
674,11.233333,-0.292181,42.807640,-0.114633,141.088028,47.188301,105.848549,-179.073792,84.514290,178.015167,153.475449,51.455925,205.322678
675,11.250000,-0.291872,42.808563,-0.114489,141.087463,47.189014,105.848000,-179.073471,84.514679,178.014847,153.368958,51.416321,205.152374
676,11.266667,-0.281031,42.815674,-0.124760,141.088318,47.187622,105.846855,-179.110733,84.839180,178.054428,153.261795,51.369804,204.961487
677,11.283333,-0.283738,42.807987,-0.113042,141.088684,47.187145,105.846809,-179.110275,84.839577,178.053970,153.158386,51.346279,204.801483
678,11.300000,-0.286072,42.808632,-0.114348,141.087784,47.189163,105.846214,-179.109879,84.839973,178.053543,153.052475,51.301979,204.633072
679,11.316667,-0.287860,42.809063,-0.116403,141.088654,47.188328,105.847588,-179.109253,84.840355,178.052872,152.955338,51.260765,204.472260
680,11.333333,-0.287170,42.810333,-0.112308,141.089111,47.187370,105.848000,-179.037537,84.952133,177.979507,152.831406,51.234478,204.295990
