Format Version,1.23,Take Name,OneMeterForward_013,Take Notes,,Capture Frame Rate,60.000000,Export Frame Rate,60.000000,Capture Start Time,2023-05-31 10.50.37.064 AM,Capture Start Frame,11580522,Total Frames in Take,1286,Total Exported Frames,1286,Rotation Type,XYZ,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,spm,spm,spm,spm,spm,spm,cf,cf,cf,cf,cf,cf
,ID,"FACDF9AEFF8D11EDF196A13ACAB86583","FACDF9AEFF8D11EDF196A13ACAB86583","FACDF9AEFF8D11EDF196A13ACAB86583","FACDF9AEFF8D11EDF196A13ACAB86583","FACDF9AEFF8D11EDF196A13ACAB86583","FACDF9AEFF8D11EDF196A13ACAB86583","F54F36D2FF8F11EDF196A13ACAB86583","F54F36D2FF8F11EDF196A13ACAB86583","F54F36D2FF8F11EDF196A13ACAB86583","F54F36D2FF8F11EDF196A13ACAB86583","F54F36D2FF8F11EDF196A13ACAB86583","F54F36D2FF8F11EDF196A13ACAB86583"
,,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
130,2.166667,-0.029852,0.000374,0.065237,1.292722,1.349702,1.111778,-1.386227,-31.475924,-5.042408,1.272421,0.073604,2.365031
131,2.183333,0.897772,-4.021283,-179.917313,1.292691,1.349720,1.111809,-0.101451,-31.978865,-4.211260,1.272594,0.074112,2.366040
132,2.200000,-0.026741,-0.001396,0.061971,1.292725,1.349709,1.111790,-2.503866,-31.409622,-5.761788,1.272440,0.073260,2.364913
133,2.216667,-0.031199,-0.001938,0.064173,1.292722,1.349701,1.111777,-2.486427,-31.421989,-5.687293,1.272447,0.073294,2.364930
134,2.233333,0.898622,-4.021214,-179.916779,1.292686,1.349716,1.111810,-2.511948,-31.385242,-5.826915,1.272443,0.073264,2.364905
135,2.250000,-0.021817,0.005991,0.070944,1.292741,1.349718,1.111779,-2.409194,-31.385481,-5.756078,1.272445,0.073280,2.364918
136,2.266667,-0.028987,0.000740,0.063353,1.292721,1.349705,1.111776,-1.392936,-31.464748,-5.135835,1.272419,0.073623,2.365031
137,2.283333,-0.030434,-0.002869,0.063417,1.292723,1.349701,1.111783,-2.285493,-31.408520,-5.677111,1.272449,0.073287,2.364917
138,2.300000,-0.028868,0.001904,0.063634,1.292723,1.349700,1.111786,-2.390340,-31.439354,-5.695286,1.272444,0.073279,2.364921
139,2.316667,0.901298,-4.021605,-179.917114,1.292691,1.349720,1.111816,-2.549532,-31.402447,-5.819027,1.272448,0.073275,2.364914
140,2.333333,-0.030308,-0.002187,0.062472,1.292721,1.349703,1.111790,-2.331156,-31.451571,-5.624507,1.272449,0.073286,2.364923
141,2.350000,-0.026001,-0.000067,0.062071,1.292733,1.349712,1.111798,-1.479180,-31.458817,-5.119502,1.272416,0.073632,2.365044
142,2.366667,-0.030873,-0.000971,0.061634,1.292724,1.349711,1.111791,-1.520924,-31.443981,-5.180367,1.272421,0.073627,2.365042
143,2.383333,-0.016872,0.011612,0.054653,1.292708,1.349686,1.111766,-2.499395,-31.392786,-5.749824,1.272452,0.073302,2.364929
144,2.400000,-0.027424,-0.003468,0.063833,1.292732,1.349708,1.111792,-2.524228,-31.395357,-5.756933,1.272443,0.073288,2.364923
145,2.416667,-0.049165,0.017752,0.050111,1.292691,1.349722,1.111814,-2.513084,-31.410900,-5.753022,1.272452,0.073266,2.364909
146,2.433333,-0.029814,-0.002704,0.064177,1.292722,1.349704,1.111781,-1.386601,-31.621782,-5.067746,1.272619,0.073657,2.365179
147,2.450000,-0.026132,0.000948,0.061912,1.292729,1.349704,1.111778,-0.050746,-31.964281,-4.291704,1.272595,0.074153,2.366071
148,2.466667,0.897001,-4.018610,-179.917450,1.292687,1.349722,1.111808,-2.361300,-31.414431,-5.645436,1.272451,0.073282,2.364915
149,2.483333,-0.030650,-0.001492,0.063982,1.292722,1.349711,1.111777,-1.550347,-31.621269,-5.141056,1.272605,0.073611,2.365160
150,2.500000,-0.026563,0.000943,0.063422,1.292724,1.349706,1.111779,-1.539856,-31.470972,-5.027051,1.272434,0.073641,2.365038
151,2.516667,-0.029028,-0.003978,0.064859,1.292716,1.349701,1.111775,-1.583548,-31.393070,-5.271278,1.272423,0.073634,2.365036
152,2.533333,-0.030148,0.000193,0.064878,1.292717,1.349699,1.111770,-1.312773,-31.641478,-4.938340,1.272629,0.073695,2.365170
153,2.550000,-0.027136,0.002309,0.062458,1.292724,1.349709,1.111785,-2.640332,-31.404709,-5.715926,1.272452,0.073302,2.364879
154,2.566667,-0.023604,0.003869,0.071665,1.292735,1.349719,1.111764,-2.557845,-31.400684,-5.454758,1.272465,0.073316,2.364844
155,2.583333,-0.029173,-0.000542,0.064873,1.292721,1.349707,1.111777,-1.807447,-31.452042,-5.252916,1.272403,0.073207,2.364593
156,2.600000,-0.021918,0.006356,0.071461,1.292742,1.349718,1.111775,-1.693069,-31.506283,-5.061558,1.272401,0.073246,2.364614
